id,message,label
9500,can i get a taxi to come to my house in an hour,transport_taxi
7942,what movies is kevin spacey in,qa_factoid
8085,have stocks gone up or down today for walmart,qa_stock
836,what is twenty percent of one hundred and twenty,qa_maths
1460,set an alarm at six am,alarm_set
8766,post the following status to facebook,social_post
3551,did you get that correctly?,general_confirm
7394,turn on wfrn ninety nine point one,play_radio
2489,change this time zone to washington,datetime_convert
10727,launch game,play_game
5346,turn off the bathroom lights,iot_hue_lightoff
3266,yeap exact response to command.,general_affirm
10798,what's the rate between the u. s. d. and ukraine's currency,qa_currency
399,is the data prefers any problems in objects,general_quirky
3164,send an email to bill that i'm sorry i didn't realize he was so sick,email_sendemail
7414,hey olly play the radio,play_radio
10317,olly please can you shut off.,general_commandstop
10079,decrease the volume to ten percent,audio_volume_down
6420,do you know about this lyrics,music_query
7620,what is price of dollar,qa_currency
4454,about reality in world,general_quirky
9358,directions to virginia beach va,transport_query
8158,how much does stock cost in walmart,qa_stock
10474,start my robot vacuum cleaner,iot_cleaning
8274,are there any interesting events around this area,recommendation_events
6873,please play this game,play_game
3928,can you please explain more on last sentence to me.,general_explain
10817,define forensic,qa_definition
9003,call china wok,takeaway_order
5002,can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone,iot_hue_lightchange
1573,mute the living room speakers,audio_volume_mute
3385,i like you stop it.,general_commandstop
5789,make list,lists_createoradd
10022,is it supposed to rain tomorrow,weather_query
2983,show me the information of friend,email_querycontact
3268,it's amazing.,general_affirm
9552,get me an uber please,transport_taxi
5679,turn on when plugged in else turn off,iot_wemo_on
9665,train ticket please,transport_ticket
5144,want to have vibrant colours,iot_hue_lightchange
6401,whose song is this,music_query
4637,please would you speak one more again.,general_repeat
9579,book me the cheapest train ticket to new york,transport_ticket
10719,start the audiobook file for where i left off in a tale of two cities,play_audiobook
8786,please say the following on facebook,social_post
2036,find my next event and delete it please,calendar_remove
7874,when was dolly parton born,qa_factoid
9356,can you give me train times for ann arbor,transport_query
4462,journal entry for today,general_quirky
8234,can you tell me some fun things to do in kentucky,recommendation_events
1564,can you place the sound on mute,audio_volume_mute
5842,pick up dry cleaning tomorrow,lists_createoradd
547,turn on the plug,iot_wemo_on
2826,did i get an email from jen last night,email_query
5828,my new health check up new list,lists_createoradd
8,check whether i have set any alarms for tomorrow morning,alarm_query
11004,ask peking garden when my food will arrive,takeaway_query
6227,nice music,music_likeness
2333,how much meat should i buy to serve ten people,cooking_recipe
9993,what was the weather for the week,weather_query
9953,what's the weather in toronto today,weather_query
1582,set mute mode for one hour,audio_volume_mute
1979,hi olly please cancel all the programs for friday,calendar_remove
10739,i want to play rock paper scissors let's play,play_game
9123,when my takeaway order will arrive,takeaway_query
6525,stop after current song,music_settings
4533,today some things happened,general_quirky
7269,play the serial podcast,play_podcasts
4918,brew me some coffee,iot_coffee
9907,weather forecast please,weather_query
3974,would you again rephrase me on your words please.,general_explain
2904,does bob live in france,email_querycontact
5413,turn on the lights that are outdoors,iot_hue_lighton
8364,what's interesting around here,recommendation_events
9000,give me options for indian carryout under dollars,takeaway_order
135,see if john is available for a meeting on monday,calendar_set
8899,what did happen today,social_query
6531,olly shuffle playlist,music_settings
5540,turn the lights higher,iot_hue_lightup
3867,i don't understand what you just said now.,general_explain
5996,what is on this list,lists_query
4792,have my iroomba clean the house,iot_cleaning
365,"wait, i think that's not the right answer.",general_negate
1790,can you speak louder,audio_volume_up
8166,what is the value of the yen right now,qa_stock
3678,"anything is fine to me, olly.",general_dontcare
6173,save this song in my great songs category,music_likeness
2698,locate the email to giant eagle and put it into my contact list,email_addcontact
7933,why did bob dylan earn a nobel peace prize,qa_factoid
8482,find local shops,recommendation_locations
1924,what time do i work tomorrow,calendar_query
4818,start the vacuum at nine am,iot_cleaning
3139,send an email to my boss about my leave,email_sendemail
4887,i need one cup of coffee,iot_coffee
6555,how is president's trump office proceeding,news_query
6108,delete mike stein from contacts list,lists_remove
1697,set the volume higher,audio_volume_up
6417,tell me the song that is currently playing,music_query
3210,yeap that's right.,general_affirm
8027,what is the remainder when five hundred and twenty one is divided by three,qa_maths
5526,connect to lights,iot_hue_lightup
5370,turn off lights in all bathrooms,iot_hue_lightoff
8073,figure out what percentage thirty is of one hundred and sixty three,qa_maths
5961,read that list back to me please,lists_query
9454,get city cab here to airport,transport_taxi
7209,play the seventh episode of the morning after,play_podcasts
56,quiet please,audio_volume_mute
1296,disable the first alarm,alarm_remove
8577,fast and the furious,recommendation_movies
1226,how many alarms have i set,alarm_query
8163,what is the daily price of johnson and johnson stock,qa_stock
9298,when is the next train to glasgow from aberdeen,transport_query
8668,i would like to make a post on times twitter,social_post
4891,make coffee,iot_coffee
7880,how many kilograms is two hundred and ten pounds,qa_factoid
10489,can you set my coffee machine to make me coffee at seven am,iot_coffee
4573,tell me what you just said once again please.,general_repeat
8581,whats a new sci fi movie,recommendation_movies
4418,find me a good wine shop that stock old wines like older than ten years navigate me to that shop,general_quirky
982,navigation search,transport_query
8540,which restaurant is there in shivaji nagar,recommendation_locations
3648,will you check and confirm that please.,general_confirm
3843,"s2, i was not clear about it.",general_explain
654,add newscast time to daily schedule,news_query
7249,play my favourite podcast,play_podcasts
3396,olly could you shut up please.,general_commandstop
1052,how long will it take me to get to park avenue considering current traffic,transport_traffic
668,find me info on cars,news_query
10354,i don't really care.,general_dontcare
2113,i have a meeting at noon today,calendar_set
3341,yeap correcly.,general_affirm
3488,"that is all, just stop.",general_commandstop
2306,do we add rosemary in pasta,cooking_recipe
575,did i put toothpaste on my pick up list,lists_query
4102,"oops, i think this was not the right response.",general_negate
10662,what is the title and artist of this song,music_query
6645,celeb news,news_query
4363,thank you very much for your answers.,general_praise
5970,is there anything left on my list,lists_query
9649,book a rajdhani train ticket from mumbai to ahmedabad,transport_ticket
8036,one plus two equal,qa_maths
8187,what is the stock price of hdfc,qa_stock
7350,open pandora app,play_radio
2110,reminder about meeting from eight am to twelve pm,calendar_set
8774,post a complaint via twitter to cvs pharmacy,social_post
10002,do i need a light or heavy jacket today,weather_query
3610,check last thing i said.,general_confirm
6021,remove my grocery list,lists_remove
6375,what music do i usually like after work,music_query
5438,please turn on my balcony lights,iot_hue_lighton
5860,what are all my lists,lists_query
6205,save this channel on pandora please,music_likeness
2773,show unread new emails,email_query
7031,play jack johnson playlist music,play_music
9156,most rated delivery options for chinese food,takeaway_query
9593,find me the cheapest train ticket to spain,transport_ticket
7878,how many songs did michael jackson write,qa_factoid
7092,initiate the music on the electronic playlist,play_music
1970,please clear out my calendar completely,calendar_remove
2778,can you tell me my recent emails,email_query
9515,please book a taxi for me to go to the railway station,transport_taxi
1484,add alarm,alarm_set
4572,please let's start over.,general_repeat
10368,what you have said was not so clear to me.,general_explain
6320,what is the name of the artist that created this song,music_query
5347,please shut off the kitchen lights,iot_hue_lightoff
2848,update on email,email_query
7802,what is the age of britney spears,qa_factoid
